58.2,0.000008019,0.0000178,0.00002999,0.0000456,0.00006632,0.00009515,0.000138,0.0002083,0.0003449,0.0007236
58.3,0.000008704,0.00001932,0.00003255,0.0000495,0.00007199,0.0001033,0.0001498,0.0002261,0.0003743,0.0007849
58.4,0.000009446,0.00002097,0.00003532,0.00005372,0.00007813,0.0001121,0.0001625,0.0002453,0.0004061,0.0008511
58.5,0.00001025,0.00002275,0.00003832,0.00005828,0.00008477,0.0001216,0.0001763,0.0002661,0.0004405,0.0009226
58.6,0.00001112,0.00002467,0.00004157,0.00006322,0.00009194,0.0001319,0.0001912,0.0002886,0.0004777,0.0009998
58.7,0.00001205,0.00002675,0.00004508,0.00006855,0.0000997,0.000143,0.0002074,0.000313,0.0005178,0.001083
58.8,0.00001307,0.000029,0.00004887,0.00007431,0.0001081,0.000155,0.0002248,0.0003392,0.0005612,0.001173
58.9,0.00001416,0.00003144,0.00005297,0.00008054,0.0001171,0.000168,0.0002436,0.0003676,0.0006081,0.00127
59,0.00001535,0.00003406,0.00005739,0.00008727,0.0001269,0.0001821,0.000264,0.0003983,0.0006587,0.001374
59.1,0.00001663,0.0000369,0.00006217,0.00009454,0.0001375,0.0001972,0.0002859,0.0004314,0.0007133,0.001486
59.2,0.00001801,0.00003996,0.00006733,0.0001024,0.0001489,0.0002136,0.0003096,0.0004671,0.0007721,0.001607
59.3,0.0000195,0.00004327,0.0000729,0.0001109,0.0001612,0.0002312,0.0003352,0.0005057,0.0008357,0.001738
59.4,0.0000211,0.00004684,0.00007891,0.00012,0.0001745,0.0002503,0.0003628,0.0005472,0.0009042,0.001878
59.5,0.00002284,0.00005069,0.0000854,0.0001299,0.0001888,0.0002709,0.0003926,0.0005921,0.000978,0.002028
59.6,0.00002471,0.00005484,0.0000924,0.0001405,0.0002043,0.000293,0.0004247,0.0006405,0.001058,0.00219
59.7,0.00002673,0.00005932,0.00009994,0.000152,0.000221,0.0003169,0.0004593,0.0006926,0.001143,0.002364
59.8,0.00002891,0.00006415,0.0001081,0.0001643,0.000239,0.0003427,0.0004967,0.0007488,0.001235,0.00255
59.9,0.00003125,0.00006936,0.0001168,0.0001777,0.0002583,0.0003705,0.0005369,0.0008093,0.001335,0.00275
60,0.00003378,0.00007496,0.0001263,0.000192,0.0002792,0.0004004,0.0005802,0.0008744,0.001442,0.002964
